date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-01-03,Hospital Bukit Mertajam,5,0,1,0,1,1,1,1,0
2022-01-03,Hospital Balik Pulau,16,2,5,2,2,2,0,3,0
2022-01-03,Hospital Seberang Jaya,20,4,2,4,1,2,3,3,1
2022-01-03,Hospital Kepala Batas,10,0,2,1,1,3,1,0,2
2022-01-03,Hospital Batu Gajah,8,0,0,1,2,2,1,1,1
2022-01-03,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",30,4,3,3,6,5,1,4,4
2022-01-03,Hospital Changkat Melintang,63,8,7,4,11,6,6,7,14
2022-01-03,Hospital Grik,7,1,0,0,0,1,1,3,1
2022-01-03,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kuala Kangsar,14,0,1,2,1,3,3,3,1
2022-01-03,Hospital Parit Buntar,12,2,1,1,0,2,3,2,1
2022-01-03,"Hospital Raja Permaisuri Bainun, Ipoh",24,4,3,3,3,2,6,1,2
2022-01-03,Hospital Selama,28,4,4,7,1,3,5,2,2
2022-01-03,Hospital Seri Manjung,10,0,1,1,1,4,2,0,1
2022-01-03,Hospital Sg. Siput,10,1,1,2,1,0,3,1,1
2022-01-03,Hospital Slim River,35,5,2,4,1,7,6,4,6
2022-01-03,Hospital Tapah,16,1,2,1,2,1,3,3,3
2022-01-03,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-01-03,"Hospital Tuanku Fauziah, Kangar",5,0,0,0,0,2,0,2,1
2022-01-03,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-01-03,National Cancer Institute,50,11,9,7,8,5,5,5,0
2022-01-03,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",30,5,4,4,2,1,3,8,3
2022-01-03,"Duchess of Kent Hospital, Sandakan",16,1,3,1,3,1,2,5,0
2022-01-03,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Beluran,14,0,0,1,2,3,3,1,4
2022-01-03,Hospital Keningau,5,2,1,1,0,1,0,0,0
2022-01-03,Hospital Kinabatangan,10,0,1,0,2,1,3,2,1
2022-01-03,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kota Marudu,10,0,1,0,1,1,2,1,4
2022-01-03,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Lahad Datu,8,0,1,0,1,2,1,1,2
2022-01-03,Hospital Mesra Bukit Padang,14,2,3,0,2,1,1,2,3
2022-01-03,Hospital Papar,5,0,1,0,0,0,0,1,3
2022-01-03,Hospital Ranau,10,1,3,1,1,1,0,1,2
2022-01-03,Hospital Semporna,18,3,5,1,0,1,1,6,1
2022-01-03,Hospital Sipitang,8,1,0,1,2,1,0,3,0
2022-01-03,Hospital Tambunan,8,1,0,0,0,4,1,0,2
2022-01-03,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Tenom,7,2,0,0,1,2,1,1,0
2022-01-03,Hospital Wanita dan Kanak-Kanak Sabah[5],21,4,2,4,3,1,2,3,2
2022-01-03,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-01-03,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Bau,5,2,0,0,0,1,0,2,0
2022-01-03,Hospital Sibu,8,3,0,2,0,0,2,1,0
2022-01-03,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Sri Aman,15,1,3,4,2,1,2,1,1
2022-01-03,Hospital Limbang,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kapit,10,0,0,2,3,0,2,1,2
2022-01-03,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Mukah,5,0,2,1,1,0,0,0,1
2022-01-03,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Lundu,7,1,1,1,0,2,1,1,0
2022-01-03,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Betong,7,1,0,1,2,2,0,0,1
2022-01-03,Hospital Serian,16,2,2,1,2,1,2,0,6
2022-01-03,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-01-03,Rajah Charles Brooke Memorial Hospital,28,4,1,3,4,3,6,6,1
2022-01-03,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Saratok,56,11,5,8,8,6,5,6,7
2022-01-03,Hospital Dalat,45,7,6,5,6,6,7,3,5
2022-01-03,Hospital Shah Alam,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Banting,5,2,2,0,0,1,0,0,0
2022-01-03,Hospital Kajang,15,1,4,2,1,2,1,1,3
2022-01-03,Hospital Kuala Kubu Baru,36,1,8,1,5,5,4,7,5
2022-01-03,Hospital Selayang,7,1,4,0,0,0,1,1,0
2022-01-03,Hospital Sultan Idris Shah Serdang,28,5,5,5,3,3,2,3,2
2022-01-03,Hospital Sungai Buloh,24,2,4,1,4,4,5,2,2
2022-01-03,Hospital Tanjung Karang,36,8,6,0,8,1,3,5,5
2022-01-03,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",16,5,3,1,2,1,1,0,3
2022-01-03,"Hospital Tengku Ampuan Rahimah, Klang",28,5,5,4,3,1,4,3,3
2022-01-03,Universiti Putra Malaysia Teaching Hospital,6,0,2,1,0,1,1,1,0
2022-01-03,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",18,0,2,3,2,2,3,3,3
2022-01-03,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",56,7,10,7,7,8,2,6,9
2022-01-03,Hospital Dungun,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kemaman,16,2,2,2,4,3,1,1,1
2022-01-03,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Hulu Terengganu,20,0,2,3,1,3,6,3,2
2022-01-03,Hospital Setiu,28,4,1,5,3,4,3,4,4
2022-01-04,"Hospital Pakar Sultanah Fatimah, Muar",10,0,4,2,1,0,0,2,1
2022-01-04,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Enche Besar Hajjah Kalsom, Kluang",42,9,3,2,8,8,5,2,5
2022-01-04,Hospital Segamat,48,3,6,5,10,6,5,11,2
2022-01-04,Hospital Pontian,24,0,4,4,2,6,2,0,6
2022-01-04,Hospital Kota Tinggi,18,3,1,1,2,3,1,5,2
2022-01-04,Hospital Mersing,14,1,3,2,1,0,4,1,2
2022-01-04,Hospital Tangkak,6,0,2,0,3,1,0,0,0
2022-01-04,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",6,1,0,2,0,1,0,1,1
2022-01-04,Sultan Ismail Hospital,10,2,0,1,1,2,2,1,1
2022-01-04,"Hospital Sultanah Aminah, Johor Bahru[2]",20,4,1,1,2,3,3,2,4
2022-01-04,"Sultanah Bahiyah Hospital, Alor Setar",54,4,7,3,10,8,10,6,6
2022-01-04,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-01-04,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Kulim Hospital,14,1,2,4,2,0,1,3,1
2022-01-04,Baling Hospital,8,2,0,2,1,1,0,0,2
2022-01-04,Sik Hospital,12,2,2,1,0,1,0,6,0
2022-01-04,Hospital Yan,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jitra,36,6,5,4,4,2,1,6,8
2022-01-04,Hospital Kuala Nerang,56,6,7,3,7,6,11,7,9
2022-01-04,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Pasir Mas,5,1,2,1,0,0,0,1,0
2022-01-04,Hospital Tumpat,98,12,8,11,16,14,11,20,6
2022-01-04,Hospital Machang,25,6,0,2,1,8,3,3,2
2022-01-04,Hospital Jeli,12,1,0,1,2,1,4,2,1
2022-01-04,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Tengku Anis, Pasir Putih",5,0,0,1,1,2,0,0,1
2022-01-04,Hospital Gua Musang,40,5,1,1,7,9,9,4,4
2022-01-04,Hospital Kuala Krai,6,0,0,1,1,0,0,2,2
2022-01-04,Hospital Universiti Sains Malaysia (HUSM),8,2,1,1,1,0,2,0,1
2022-01-04,Kuala Lumpur Hospital,5,2,1,0,1,1,0,0,0
2022-01-04,National Heart Institute of Malaysia (IJN),32,4,5,6,3,5,0,6,3
2022-01-04,Hospital Canselor Tuanku Muhriz UKM (HCTM),14,3,3,1,3,2,0,2,0
2022-01-04,University Malaya Medical Centre (UMMC),0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Angkatan Tentera Tuanku Mizan,14,1,1,0,0,3,4,4,1
2022-01-04,Hospital Rehabilitasi Cheras,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-01-04,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-01-04,Malacca General Hospital,42,8,5,6,2,7,7,3,4
2022-01-04,Hospital Alor Gajah,15,2,0,4,1,3,3,0,2
2022-01-04,Hospital Jasin,8,3,0,3,1,1,0,0,0
2022-01-04,Hospital Angkatan Tentera Terendak,7,0,1,2,1,1,0,1,1
2022-01-04,Tuanku Ja'afar Hospital,8,0,1,0,2,2,0,1,2
2022-01-04,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",5,1,0,1,0,1,1,0,1
2022-01-04,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jelebu,7,0,1,2,1,0,1,1,1
2022-01-04,Hospital Jempol,54,4,6,13,2,6,6,10,7
2022-01-04,Hospital Rembau,16,3,1,0,2,3,4,1,2
2022-01-04,Tengku Ampuan Afzan Hospital,6,0,1,3,0,1,1,0,0
2022-01-04,Hospital Pekan,6,0,0,4,1,1,0,0,0
2022-01-04,Hospital Kuala Lipis,7,1,0,1,1,1,1,1,1
2022-01-04,Hospital Raub,7,0,1,0,1,3,0,1,1
2022-01-04,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jengka,12,2,1,1,1,1,1,2,3
2022-01-04,Hospital Muadzam Shah,5,0,0,1,0,0,0,1,3
2022-01-04,"Hospital Sultan Haji Ahmad Shah, Temerloh",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Cameron Highlands,42,3,5,6,4,9,5,5,5
2022-01-04,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Bera,8,2,1,0,2,0,3,0,0
2022-01-04,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sungai Bakap,10,1,0,1,3,0,0,3,2
2022-01-04,Hospital Bukit Mertajam,8,2,0,1,1,3,1,0,0
2022-01-04,Hospital Balik Pulau,5,0,0,2,0,0,0,2,1
2022-01-04,Hospital Seberang Jaya,10,1,1,2,2,1,2,0,1
2022-01-04,Hospital Kepala Batas,12,1,1,1,3,1,1,1,3
2022-01-04,Hospital Batu Gajah,6,0,2,1,1,1,0,0,1
2022-01-04,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",91,12,15,12,9,7,12,11,13
2022-01-04,Hospital Changkat Melintang,45,5,6,12,8,1,7,4,2
2022-01-04,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kampar,8,1,1,1,4,0,0,1,0
2022-01-04,Hospital Kuala Kangsar,8,0,2,1,1,2,1,0,1
2022-01-04,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Raja Permaisuri Bainun, Ipoh",14,1,2,2,0,1,2,3,3
2022-01-04,Hospital Selama,32,7,5,3,3,3,2,4,5
2022-01-04,Hospital Seri Manjung,7,1,0,1,0,0,2,0,3
2022-01-04,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Slim River,78,8,10,12,7,4,8,16,13
2022-01-04,Hospital Tapah,7,2,1,2,0,0,2,0,0
2022-01-04,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
2022-01-04,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-01-04,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",48,5,5,5,9,6,7,6,5
2022-01-04,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Beaufort,6,0,0,2,0,0,0,3,1
2022-01-04,Hospital Beluran,6,0,1,0,0,0,1,2,2
2022-01-04,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kinabatangan,5,0,2,0,1,1,1,0,0
2022-01-04,Hospital Kota Belud,24,4,3,1,7,1,4,3,1
2022-01-04,Hospital Kota Marudu,10,1,3,1,0,1,2,2,0
2022-01-04,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Lahad Datu,16,2,1,1,3,0,4,3,2
2022-01-04,Hospital Mesra Bukit Padang,8,0,2,0,3,0,2,1,0
2022-01-04,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Ranau,24,4,2,3,3,4,1,2,5
2022-01-04,Hospital Semporna,12,2,1,2,1,2,1,1,2
2022-01-04,Hospital Sipitang,5,2,2,0,0,1,0,0,0
2022-01-04,Hospital Tambunan,12,2,1,2,3,0,2,1,1
2022-01-04,Hospital Tawau,6,1,0,0,1,0,1,2,1
2022-01-04,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Wanita dan Kanak-Kanak Sabah[5],20,4,2,5,0,0,6,0,3
2022-01-04,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sibu,8,1,2,0,1,1,1,1,1
2022-01-04,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sarikei,7,1,0,1,1,3,0,0,1
2022-01-04,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Limbang,6,1,1,1,0,0,1,2,0
2022-01-04,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Mukah,7,2,0,2,0,1,1,1,0
2022-01-04,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Bintulu,7,0,1,1,1,1,1,1,1
2022-01-04,Hospital Betong,7,1,0,0,2,2,1,1,0
2022-01-04,Hospital Serian,12,0,3,1,1,3,0,1,3
2022-01-04,Hospital Simunjan,16,0,2,5,2,1,3,0,3
2022-01-04,Rajah Charles Brooke Memorial Hospital,24,4,1,5,2,2,3,5,2
2022-01-04,Hospital Kanowit,12,1,2,3,2,0,2,1,1
2022-01-04,Hospital Saratok,36,3,4,2,5,7,4,5,6
2022-01-04,Hospital Dalat,20,6,0,2,1,2,2,4,3
2022-01-04,Hospital Shah Alam,10,2,1,0,0,1,0,2,4
2022-01-04,Hospital Ampang,5,1,0,0,0,2,0,2,0
2022-01-04,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kajang,42,7,6,6,5,3,4,8,3
2022-01-04,Hospital Kuala Kubu Baru,7,0,1,1,2,2,0,1,0
2022-01-04,Hospital Selayang,36,7,3,7,5,3,4,2,5
2022-01-04,Hospital Sultan Idris Shah Serdang,24,2,3,3,2,8,2,2,2
2022-01-04,Hospital Sungai Buloh,24,4,4,0,5,2,1,6,2
2022-01-04,Hospital Tanjung Karang,21,4,2,2,2,4,2,2,3
2022-01-04,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",18,3,2,2,2,1,1,5,2
2022-01-04,"Hospital Tengku Ampuan Rahimah, Klang",32,1,3,6,4,3,3,5,7
2022-01-04,Universiti Putra Malaysia Teaching Hospital,7,2,1,1,1,0,1,0,1
2022-01-04,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",56,6,4,8,10,9,7,2,10
2022-01-04,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",36,6,3,5,6,3,4,5,4
2022-01-04,Hospital Dungun,6,0,2,1,0,1,0,2,0
2022-01-04,Hospital Kemaman,12,1,2,0,3,3,0,1,2
2022-01-04,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Hulu Terengganu,7,1,2,0,0,3,0,1,0
2022-01-04,Hospital Setiu,20,4,0,1,1,4,6,3,1
2022-01-05,"Hospital Pakar Sultanah Fatimah, Muar",5,1,0,0,0,0,0,2,2
2022-01-05,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Enche Besar Hajjah Kalsom, Kluang",42,7,4,6,4,4,8,3,6
2022-01-05,Hospital Segamat,56,11,6,4,3,11,9,6,6
2022-01-05,Hospital Pontian,16,0,2,2,3,3,1,4,1
2022-01-05,Hospital Kota Tinggi,8,1,0,3,2,1,1,0,0
2022-01-05,Hospital Mersing,15,0,2,2,2,0,4,2,3
2022-01-05,Hospital Tangkak,10,1,1,0,0,2,4,0,2
2022-01-05,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",10,2,2,1,1,2,1,1,0
2022-01-05,Sultan Ismail Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Sultanah Aminah, Johor Bahru[2]",0,0,0,0,0,0,0,0,0
2022-01-05,"Sultanah Bahiyah Hospital, Alor Setar",63,10,9,6,7,8,8,8,7
2022-01-05,"Sultan Abdul Halim Hospital, Sungai Petani",6,0,1,1,1,1,1,1,0
2022-01-05,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Kulim Hospital,16,1,2,2,3,4,0,2,2
2022-01-05,Baling Hospital,24,3,2,5,3,1,2,3,5
2022-01-05,Sik Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Yan,14,2,2,2,0,4,0,2,2
2022-01-05,Hospital Jitra,5,1,0,0,0,0,1,2,1
2022-01-05,Hospital Kuala Nerang,21,2,2,3,2,5,0,4,3
2022-01-05,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Pasir Mas,14,1,4,3,1,1,1,2,1
2022-01-05,Hospital Tumpat,50,2,11,8,7,7,6,9,0
2022-01-05,Hospital Machang,14,2,1,1,3,4,2,1,0
2022-01-05,Hospital Jeli,18,2,1,5,3,2,2,3,0
2022-01-05,Hospital Tanah Merah,5,1,0,0,1,1,1,0,1
2022-01-05,"Hospital Tengku Anis, Pasir Putih",6,3,0,1,0,1,0,0,1
2022-01-05,Hospital Gua Musang,64,11,6,5,6,12,5,10,9
2022-01-05,Hospital Kuala Krai,35,3,7,7,5,7,3,0,3
2022-01-05,Hospital Universiti Sains Malaysia (HUSM),8,0,2,1,1,2,0,0,2
2022-01-05,Kuala Lumpur Hospital,24,2,2,3,5,2,6,2,2
2022-01-05,National Heart Institute of Malaysia (IJN),42,2,8,6,5,5,5,4,7
2022-01-05,Hospital Canselor Tuanku Muhriz UKM (HCTM),16,3,0,3,1,1,2,1,5
2022-01-05,University Malaya Medical Centre (UMMC),0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Angkatan Tentera Tuanku Mizan,28,10,2,2,1,2,3,5,3
2022-01-05,Hospital Rehabilitasi Cheras,24,3,1,4,4,2,4,3,3
2022-01-05,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-01-05,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-01-05,Malacca General Hospital,45,3,7,4,6,6,7,8,4
2022-01-05,Hospital Alor Gajah,15,2,1,2,1,0,2,3,4
2022-01-05,Hospital Jasin,32,4,5,7,2,4,3,5,2
2022-01-05,Hospital Angkatan Tentera Terendak,7,1,1,1,1,0,0,2,1
2022-01-05,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",7,3,0,1,2,0,0,1,0
2022-01-05,Hospital Port Dickson,6,0,1,0,0,4,0,0,1
2022-01-05,Hospital Tampin,5,1,1,0,1,1,0,1,0
2022-01-05,Hospital Jelebu,10,1,1,1,1,3,0,2,1
2022-01-05,Hospital Jempol,72,6,11,9,8,8,14,5,11
2022-01-05,Hospital Rembau,10,0,3,1,1,0,3,1,1
2022-01-05,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Raub,16,0,4,2,3,3,1,1,2
2022-01-05,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Jengka,7,0,2,2,0,1,0,1,1
2022-01-05,Hospital Muadzam Shah,6,0,0,1,0,1,0,2,2
2022-01-05,"Hospital Sultan Haji Ahmad Shah, Temerloh",7,2,0,1,0,1,1,1,1
2022-01-05,Hospital Cameron Highlands,10,1,2,2,0,1,1,1,2
2022-01-05,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Universiti Islam Antabangsa (UIA) Kuantan,5,0,0,2,2,0,0,1,0
2022-01-05,Hospital Bera,5,1,0,1,0,2,1,0,0
2022-01-05,Penang General Hospital,18,3,2,2,2,1,2,3,3
2022-01-05,Hospital Sungai Bakap,7,3,0,0,0,1,0,2,1
2022-01-05,Hospital Bukit Mertajam,6,2,0,2,2,0,0,0,0
2022-01-05,Hospital Balik Pulau,5,0,4,0,0,0,0,1,0
2022-01-05,Hospital Seberang Jaya,12,1,4,0,2,1,0,1,3
2022-01-05,Hospital Kepala Batas,21,3,1,1,3,4,3,1,5
2022-01-05,Hospital Batu Gajah,10,3,3,0,0,1,2,0,1
2022-01-05,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",30,2,5,0,5,7,5,3,3
2022-01-05,Hospital Changkat Melintang,28,2,4,4,4,3,4,4,3
2022-01-05,Hospital Grik,8,1,3,1,1,1,1,0,0
2022-01-05,Hospital Kampar,5,0,0,1,3,0,0,1,0
2022-01-05,Hospital Kuala Kangsar,5,0,1,1,0,0,1,0,2
2022-01-05,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Selama,5,0,2,0,2,0,0,0,1
2022-01-05,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Slim River,24,3,5,4,5,1,0,4,2
2022-01-05,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Tuanku Fauziah, Kangar",8,0,0,2,1,2,1,1,1
2022-01-05,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,National Cancer Institute,10,1,2,0,1,0,3,1,2
2022-01-05,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",40,7,4,6,2,6,5,4,6
2022-01-05,"Duchess of Kent Hospital, Sandakan",8,1,1,2,0,0,2,1,1
2022-01-05,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Beluran,10,2,3,3,0,1,1,0,0
2022-01-05,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kinabatangan,24,0,6,6,3,2,2,3,2
2022-01-05,Hospital Kota Belud,25,2,4,5,2,3,1,4,4
2022-01-05,Hospital Kota Marudu,5,1,0,1,0,2,1,0,0
2022-01-05,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Lahad Datu,7,2,0,0,0,3,0,1,1
2022-01-05,Hospital Mesra Bukit Padang,8,0,2,2,3,1,0,0,0
2022-01-05,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Ranau,6,0,1,1,1,0,0,2,1
2022-01-05,Hospital Semporna,7,1,1,3,0,0,2,0,0
2022-01-05,Hospital Sipitang,6,1,0,1,1,1,1,1,0
2022-01-05,Hospital Tambunan,5,0,0,3,0,2,0,0,0
2022-01-05,Hospital Tawau,6,0,0,0,1,2,2,0,1
2022-01-05,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Wanita dan Kanak-Kanak Sabah[5],40,6,4,5,3,9,8,3,2
2022-01-05,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",7,2,2,0,1,2,0,0,0
2022-01-05,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sibu,8,0,2,1,3,1,0,0,1
2022-01-05,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sarikei,16,2,4,0,4,2,0,2,2
2022-01-05,Hospital Sri Aman,24,4,3,6,0,2,5,2,2
2022-01-05,Hospital Limbang,14,1,3,3,1,0,2,1,3
2022-01-05,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sentosa,6,1,1,0,1,1,1,0,1
2022-01-05,Hospital Mukah,12,1,1,3,0,3,1,1,2
2022-01-05,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-01-05,Rajah Charles Brooke Memorial Hospital,30,4,5,3,1,1,5,6,5
2022-01-05,Hospital Kanowit,12,0,2,2,2,2,1,1,2
2022-01-05,Hospital Saratok,18,0,3,3,3,3,2,2,2
2022-01-05,Hospital Dalat,10,1,2,1,1,2,1,1,1
2022-01-05,Hospital Shah Alam,8,1,0,2,0,2,0,0,3
2022-01-05,Hospital Ampang,14,1,4,2,3,2,0,0,2
2022-01-05,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kajang,25,1,1,4,1,7,3,5,3
2022-01-05,Hospital Kuala Kubu Baru,30,1,4,4,5,1,7,5,3
2022-01-05,Hospital Selayang,35,4,3,5,4,4,5,4,6
