date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-01-03,Hospital Bukit Mertajam,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Balik Pulau,5,0,0,2,0,2,0,0,1
2022-01-03,Hospital Seberang Jaya,6,0,1,1,2,1,0,0,1
2022-01-03,Hospital Kepala Batas,60,6,10,6,5,6,9,9,9
2022-01-03,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-01-03,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",5,0,1,2,0,1,0,1,0
2022-01-03,Hospital Changkat Melintang,6,1,0,0,1,0,0,1,3
2022-01-03,Hospital Grik,10,3,1,3,0,2,1,0,0
2022-01-03,Hospital Kampar,14,1,1,2,2,2,2,1,3
2022-01-03,Hospital Kuala Kangsar,35,3,4,7,7,3,4,4,3
2022-01-03,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-01-03,"Hospital Raja Permaisuri Bainun, Ipoh",6,1,0,1,0,1,2,1,0
2022-01-03,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Seri Manjung,5,1,1,1,0,1,1,0,0
2022-01-03,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Slim River,8,1,0,2,1,2,0,1,1
2022-01-03,Hospital Tapah,7,0,0,1,1,1,3,0,1
2022-01-03,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Teluk Intan,16,2,3,4,2,1,0,1,3
2022-01-03,"Hospital Tuanku Fauziah, Kangar",35,1,2,7,6,4,4,5,6
2022-01-03,Putrajaya Hospital,14,0,2,4,1,2,2,0,3
2022-01-03,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-01-03,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-01-03,"Duchess of Kent Hospital, Sandakan",20,1,4,6,1,3,2,2,1
2022-01-03,Hospital Beaufort,35,3,3,4,5,6,4,4,6
2022-01-03,Hospital Beluran,7,0,1,1,3,0,1,0,1
2022-01-03,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kinabatangan,5,0,2,1,0,1,0,1,0
2022-01-03,Hospital Kota Belud,10,1,1,2,0,2,0,3,1
2022-01-03,Hospital Kota Marudu,6,0,0,0,1,0,1,3,1
2022-01-03,Hospital Kuala Penyu,6,0,1,0,0,2,0,0,3
2022-01-03,Hospital Kudat,16,1,1,1,4,2,3,2,2
2022-01-03,Hospital Lahad Datu,28,4,11,1,1,2,4,3,2
2022-01-03,Hospital Mesra Bukit Padang,18,3,2,4,1,1,6,1,0
2022-01-03,Hospital Papar,6,1,0,0,1,2,0,0,2
2022-01-03,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Semporna,16,1,3,4,0,2,2,4,0
2022-01-03,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Tambunan,24,1,0,3,4,3,6,1,6
2022-01-03,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Wanita dan Kanak-Kanak Sabah[5],5,1,1,0,0,0,1,1,1
2022-01-03,Sarawak General Hospital,8,0,2,1,1,1,2,0,1
2022-01-03,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Miri,7,1,0,1,1,3,0,1,0
2022-01-03,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Limbang,7,4,0,0,0,0,1,0,2
2022-01-03,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Sentosa,12,0,2,1,1,4,2,0,2
2022-01-03,Hospital Mukah,8,1,1,1,0,1,2,1,1
2022-01-03,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Lundu,7,1,0,2,0,2,0,1,1
2022-01-03,Hospital Bintulu,5,2,0,1,1,0,0,0,1
2022-01-03,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-01-03,Rajah Charles Brooke Memorial Hospital,7,1,2,0,1,0,2,0,1
2022-01-03,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Saratok,5,1,0,1,1,2,0,0,0
2022-01-03,Hospital Dalat,16,3,3,3,2,0,2,1,2
2022-01-03,Hospital Shah Alam,35,4,4,3,5,3,6,6,4
2022-01-03,Hospital Ampang,6,0,1,0,2,0,1,1,1
2022-01-03,Hospital Banting,24,5,2,2,1,3,4,2,5
2022-01-03,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-01-03,Hospital Kuala Kubu Baru,6,1,0,0,1,0,1,1,2
2022-01-03,Hospital Selayang,20,1,0,4,1,2,5,4,3
2022-01-03,Hospital Sultan Idris Shah Serdang,7,0,0,0,1,2,0,2,2
2022-01-03,Hospital Sungai Buloh,28,4,3,4,4,3,1,6,3
2022-01-03,Hospital Tanjung Karang,40,5,5,3,5,5,7,5,5
2022-01-03,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",16,1,3,3,0,2,6,0,1
2022-01-03,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
2022-01-03,Universiti Putra Malaysia Teaching Hospital,24,0,1,8,5,3,0,2,5
2022-01-03,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",15,3,2,1,2,1,2,3,1
2022-01-03,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",24,7,1,5,3,3,2,3,0
2022-01-03,Hospital Dungun,7,1,1,2,1,1,1,0,0
2022-01-03,Hospital Kemaman,14,1,1,3,1,5,1,0,2
2022-01-03,Hospital Besut,14,1,2,2,2,2,1,1,3
2022-01-03,Hospital Hulu Terengganu,32,4,2,6,3,3,5,2,7
2022-01-03,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Pakar Sultanah Fatimah, Muar",16,3,2,2,1,2,1,3,2
2022-01-04,"Hospital Sultanah Nora Ismail, Batu Pahat",18,3,3,3,2,2,2,2,1
2022-01-04,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Segamat,6,1,1,0,2,0,1,0,1
2022-01-04,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kota Tinggi,14,4,2,0,3,1,0,3,1
2022-01-04,Hospital Mersing,63,6,6,12,9,8,8,4,10
2022-01-04,Hospital Tangkak,35,6,3,2,4,4,8,7,1
2022-01-04,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",72,6,9,17,7,8,9,5,11
2022-01-04,Sultan Ismail Hospital,6,1,1,1,1,2,0,0,0
2022-01-04,"Hospital Sultanah Aminah, Johor Bahru[2]",6,0,0,0,0,1,2,2,1
2022-01-04,"Sultanah Bahiyah Hospital, Alor Setar",8,0,2,2,0,0,0,2,2
2022-01-04,"Sultan Abdul Halim Hospital, Sungai Petani",10,1,1,0,0,2,0,2,4
2022-01-04,Pendang Hospital,24,3,4,5,3,0,3,3,3
2022-01-04,Kulim Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Baling Hospital,7,2,0,1,0,1,0,3,0
2022-01-04,Sik Hospital,24,3,2,5,3,4,2,1,4
2022-01-04,Hospital Yan,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jitra,35,4,3,5,8,1,4,6,4
2022-01-04,Hospital Kuala Nerang,5,0,0,1,1,1,0,1,1
2022-01-04,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Pasir Mas,24,1,3,3,3,0,3,4,7
2022-01-04,Hospital Tumpat,10,0,0,1,2,1,0,2,4
2022-01-04,Hospital Machang,16,2,1,0,0,6,2,2,3
2022-01-04,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Tanah Merah,8,2,0,1,1,2,1,1,0
2022-01-04,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kuala Krai,30,2,4,1,4,6,7,4,2
2022-01-04,Hospital Universiti Sains Malaysia (HUSM),16,3,2,3,1,2,2,1,2
2022-01-04,Kuala Lumpur Hospital,16,1,1,2,0,4,2,2,4
2022-01-04,National Heart Institute of Malaysia (IJN),15,2,2,2,2,2,2,1,2
2022-01-04,Hospital Canselor Tuanku Muhriz UKM (HCTM),7,1,0,0,1,1,0,1,3
2022-01-04,University Malaya Medical Centre (UMMC),16,0,2,3,3,2,2,2,2
2022-01-04,Hospital Angkatan Tentera Tuanku Mizan,7,0,2,0,0,2,0,1,2
2022-01-04,Hospital Rehabilitasi Cheras,18,1,1,3,3,4,1,4,1
2022-01-04,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-01-04,Jabatan Kesihatan Labuan,32,6,4,7,2,5,1,2,5
2022-01-04,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Alor Gajah,40,9,8,3,4,3,7,3,3
2022-01-04,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Angkatan Tentera Terendak,10,1,0,1,2,2,1,1,2
2022-01-04,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Port Dickson,42,7,5,7,5,5,5,5,3
2022-01-04,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Jelebu,35,6,2,5,2,6,3,4,7
2022-01-04,Hospital Jempol,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Rembau,15,3,3,0,2,0,2,3,2
2022-01-04,Tengku Ampuan Afzan Hospital,14,1,1,3,2,0,1,2,4
2022-01-04,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kuala Lipis,12,0,3,1,1,0,3,2,2
2022-01-04,Hospital Raub,24,3,2,2,5,5,4,2,1
2022-01-04,Hospital Bentong,6,1,0,2,0,0,1,0,2
2022-01-04,Hospital Jerantut,5,1,1,0,2,0,0,1,0
2022-01-04,Hospital Jengka,32,4,5,4,6,3,3,7,0
2022-01-04,Hospital Muadzam Shah,28,2,6,4,3,2,2,6,3
2022-01-04,"Hospital Sultan Haji Ahmad Shah, Temerloh",24,4,3,2,3,4,3,1,4
2022-01-04,Hospital Cameron Highlands,24,6,1,2,1,3,3,4,4
2022-01-04,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Universiti Islam Antabangsa (UIA) Kuantan,40,5,6,5,4,4,7,6,3
2022-01-04,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-01-04,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sungai Bakap,7,0,2,2,1,1,0,0,1
2022-01-04,Hospital Bukit Mertajam,32,3,3,5,6,4,5,4,2
2022-01-04,Hospital Balik Pulau,15,5,2,2,1,0,4,0,1
2022-01-04,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kepala Batas,32,6,5,4,3,6,4,2,2
2022-01-04,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Changkat Melintang,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kuala Kangsar,40,6,4,6,3,10,1,5,5
2022-01-04,Hospital Parit Buntar,5,1,1,2,0,1,0,0,0
2022-01-04,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Selama,7,1,2,1,1,0,0,1,1
2022-01-04,Hospital Seri Manjung,10,2,0,0,4,0,0,2,2
2022-01-04,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Slim River,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Tapah,14,2,4,3,1,1,1,1,1
2022-01-04,Hospital Taiping,7,0,1,2,1,1,0,1,1
2022-01-04,Hospital Teluk Intan,5,0,1,1,1,0,1,0,1
2022-01-04,"Hospital Tuanku Fauziah, Kangar",24,1,5,2,3,4,3,1,5
2022-01-04,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,National Cancer Institute,16,2,3,0,3,4,0,1,3
2022-01-04,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-01-04,"Duchess of Kent Hospital, Sandakan",36,4,6,4,5,3,5,4,5
2022-01-04,Hospital Beaufort,48,4,3,8,4,6,7,8,8
2022-01-04,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kinabatangan,16,2,1,3,1,3,0,4,2
2022-01-04,Hospital Kota Belud,7,2,0,0,0,1,1,1,2
2022-01-04,Hospital Kota Marudu,24,2,3,1,7,3,1,5,2
2022-01-04,Hospital Kuala Penyu,15,1,1,2,4,2,0,2,3
2022-01-04,Hospital Kudat,24,2,3,4,3,5,2,3,2
2022-01-04,Hospital Lahad Datu,8,2,2,0,0,2,1,0,1
2022-01-04,Hospital Mesra Bukit Padang,42,3,4,10,7,6,2,7,3
2022-01-04,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Ranau,7,2,0,1,2,1,0,1,0
2022-01-04,Hospital Semporna,48,6,5,5,8,6,7,8,3
2022-01-04,Hospital Sipitang,8,0,0,1,0,4,1,2,0
2022-01-04,Hospital Tambunan,7,0,1,0,1,1,2,2,0
2022-01-04,Hospital Tawau,24,1,6,4,3,4,1,3,2
2022-01-04,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Wanita dan Kanak-Kanak Sabah[5],16,1,4,0,1,2,6,1,1
2022-01-04,Sarawak General Hospital,14,1,0,0,2,2,4,3,2
2022-01-04,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Bau,6,0,1,2,2,0,1,0,0
2022-01-04,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Miri,7,1,1,0,2,0,1,0,2
2022-01-04,Hospital Sarikei,24,1,1,3,3,4,2,8,2
2022-01-04,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Limbang,16,3,2,0,1,1,5,1,3
2022-01-04,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Mukah,21,4,3,3,3,2,3,0,3
2022-01-04,Hospital Marudi,12,2,2,2,1,2,1,0,2
2022-01-04,Hospital Lundu,8,1,3,1,0,0,1,0,2
2022-01-04,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Serian,5,0,0,0,2,0,0,2,1
2022-01-04,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-01-04,Rajah Charles Brooke Memorial Hospital,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Kanowit,15,1,2,4,2,2,3,0,1
2022-01-04,Hospital Saratok,8,2,0,1,0,1,2,1,1
2022-01-04,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Shah Alam,15,3,2,1,2,3,1,1,2
2022-01-04,Hospital Ampang,21,5,2,2,4,3,1,2,2
2022-01-04,Hospital Banting,32,4,2,7,4,4,6,0,5
2022-01-04,Hospital Kajang,5,1,1,1,1,0,0,1,0
2022-01-04,Hospital Kuala Kubu Baru,7,0,0,2,2,1,0,2,0
2022-01-04,Hospital Selayang,5,0,1,0,0,0,3,0,1
2022-01-04,Hospital Sultan Idris Shah Serdang,5,1,1,0,1,2,0,0,0
2022-01-04,Hospital Sungai Buloh,21,2,3,3,2,1,3,6,1
2022-01-04,Hospital Tanjung Karang,20,4,1,5,2,2,3,1,2
2022-01-04,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
2022-01-04,Universiti Putra Malaysia Teaching Hospital,77,10,9,13,5,12,5,12,11
2022-01-04,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",0,0,0,0,0,0,0,0,0
2022-01-04,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",18,2,1,4,2,1,2,3,3
2022-01-04,Hospital Dungun,7,1,4,1,0,0,0,1,0
2022-01-04,Hospital Kemaman,7,1,0,3,0,2,0,0,1
2022-01-04,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-01-04,Hospital Hulu Terengganu,42,4,7,9,6,7,4,2,3
2022-01-04,Hospital Setiu,12,2,2,1,1,1,1,3,1
2022-01-05,"Hospital Pakar Sultanah Fatimah, Muar",12,3,2,1,0,2,2,1,1
2022-01-05,"Hospital Sultanah Nora Ismail, Batu Pahat",6,1,1,0,0,1,2,0,1
2022-01-05,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Segamat,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kota Tinggi,18,3,3,3,4,2,0,1,2
2022-01-05,Hospital Mersing,78,17,7,8,14,6,13,6,7
2022-01-05,Hospital Tangkak,18,2,0,7,4,1,0,1,3
2022-01-05,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",40,3,7,5,1,4,8,4,8
2022-01-05,Sultan Ismail Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Sultanah Aminah, Johor Bahru[2]",25,5,3,1,5,1,2,3,5
2022-01-05,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
2022-01-05,"Sultan Abdul Halim Hospital, Sungai Petani",6,0,1,4,0,0,0,0,1
2022-01-05,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Kulim Hospital,12,2,0,2,2,2,1,1,2
2022-01-05,Baling Hospital,7,0,0,1,0,3,1,0,2
2022-01-05,Sik Hospital,24,4,3,6,3,2,1,0,5
2022-01-05,Hospital Yan,24,2,2,3,4,3,3,4,3
2022-01-05,Hospital Jitra,28,1,6,3,2,3,4,6,3
2022-01-05,Hospital Kuala Nerang,18,0,2,1,5,0,3,2,5
2022-01-05,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Pasir Mas,35,6,4,0,3,9,4,3,6
2022-01-05,Hospital Tumpat,14,1,3,3,0,2,2,1,2
2022-01-05,Hospital Machang,10,2,2,1,2,0,1,0,2
2022-01-05,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Tanah Merah,18,1,0,6,2,2,0,3,4
2022-01-05,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kuala Krai,49,5,11,8,6,6,4,4,5
2022-01-05,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-01-05,Kuala Lumpur Hospital,6,1,1,1,1,1,0,1,0
2022-01-05,National Heart Institute of Malaysia (IJN),14,2,3,1,3,2,3,0,0
2022-01-05,Hospital Canselor Tuanku Muhriz UKM (HCTM),14,0,2,1,2,4,1,2,2
2022-01-05,University Malaya Medical Centre (UMMC),8,1,0,4,1,1,1,0,0
2022-01-05,Hospital Angkatan Tentera Tuanku Mizan,10,2,3,0,0,1,0,3,1
2022-01-05,Hospital Rehabilitasi Cheras,5,1,1,0,1,0,0,1,1
2022-01-05,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-01-05,Jabatan Kesihatan Labuan,10,0,0,2,1,2,2,1,2
2022-01-05,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Alor Gajah,25,0,4,3,3,4,0,1,10
2022-01-05,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
2022-01-05,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",5,0,2,0,0,1,1,0,1
2022-01-05,Hospital Port Dickson,12,2,1,3,0,2,2,0,2
2022-01-05,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Jelebu,35,4,2,4,8,4,5,3,5
2022-01-05,Hospital Jempol,16,1,2,2,1,1,3,2,4
2022-01-05,Hospital Rembau,6,0,1,1,3,0,1,0,0
2022-01-05,Tengku Ampuan Afzan Hospital,7,2,1,0,0,1,0,2,1
2022-01-05,Hospital Pekan,7,0,4,0,1,0,1,1,0
2022-01-05,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Raub,7,0,2,0,2,2,0,1,0
2022-01-05,Hospital Bentong,7,0,1,1,0,0,2,1,2
2022-01-05,Hospital Jerantut,18,2,0,2,1,6,2,3,2
2022-01-05,Hospital Jengka,21,1,2,3,3,2,1,3,6
2022-01-05,Hospital Muadzam Shah,30,2,6,3,4,1,6,3,5
2022-01-05,"Hospital Sultan Haji Ahmad Shah, Temerloh",6,3,1,0,0,2,0,0,0
2022-01-05,Hospital Cameron Highlands,48,5,8,3,6,6,4,10,6
2022-01-05,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Universiti Islam Antabangsa (UIA) Kuantan,30,2,4,5,4,4,4,4,3
2022-01-05,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-01-05,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sungai Bakap,21,2,3,3,4,4,2,3,0
2022-01-05,Hospital Bukit Mertajam,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Seberang Jaya,18,5,3,1,2,2,0,2,3
2022-01-05,Hospital Kepala Batas,45,5,6,10,7,7,5,4,1
2022-01-05,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Changkat Melintang,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Grik,24,3,2,4,1,3,4,4,3
2022-01-05,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kuala Kangsar,20,5,3,0,0,3,3,4,2
2022-01-05,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-01-05,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Seri Manjung,30,7,4,5,4,3,2,4,1
2022-01-05,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Slim River,8,1,0,1,0,3,2,0,1
2022-01-05,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Taiping,15,1,1,1,3,2,3,2,2
2022-01-05,Hospital Teluk Intan,10,0,1,1,2,4,1,1,0
2022-01-05,"Hospital Tuanku Fauziah, Kangar",10,0,4,0,1,2,2,1,0
2022-01-05,Putrajaya Hospital,18,0,2,1,3,3,3,4,2
2022-01-05,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-01-05,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-01-05,"Duchess of Kent Hospital, Sandakan",12,2,0,3,2,2,1,2,0
2022-01-05,Hospital Beaufort,30,5,5,2,4,4,4,3,3
2022-01-05,Hospital Beluran,8,2,0,1,1,2,2,0,0
2022-01-05,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kota Belud,16,2,0,3,1,2,3,3,2
2022-01-05,Hospital Kota Marudu,6,1,0,1,0,1,1,2,0
2022-01-05,Hospital Kuala Penyu,14,1,1,2,1,2,2,3,2
2022-01-05,Hospital Kudat,7,0,1,0,1,2,1,0,2
2022-01-05,Hospital Lahad Datu,6,0,0,1,0,1,1,2,1
2022-01-05,Hospital Mesra Bukit Padang,30,4,0,5,6,3,3,5,4
2022-01-05,Hospital Papar,16,4,2,2,1,0,2,3,2
2022-01-05,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Semporna,25,3,3,5,1,6,2,2,3
2022-01-05,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Tawau,10,1,2,1,2,2,1,1,0
2022-01-05,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Wanita dan Kanak-Kanak Sabah[5],7,0,0,2,0,0,1,3,1
2022-01-05,Sarawak General Hospital,7,2,3,1,0,0,0,1,0
2022-01-05,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sarikei,8,0,0,3,1,0,1,2,1
2022-01-05,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Limbang,7,0,2,0,0,2,2,0,1
2022-01-05,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Mukah,10,1,2,0,1,1,2,1,2
2022-01-05,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Lundu,8,1,0,1,1,3,0,1,1
2022-01-05,Hospital Bintulu,5,1,1,0,1,1,1,0,0
2022-01-05,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Serian,15,3,2,0,2,0,2,4,2
2022-01-05,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-01-05,Rajah Charles Brooke Memorial Hospital,8,2,1,1,0,2,1,0,1
2022-01-05,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Saratok,7,3,0,1,0,1,0,0,2
2022-01-05,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Shah Alam,28,2,5,3,4,3,4,3,4
2022-01-05,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-01-05,Hospital Banting,35,5,6,8,2,6,1,4,3
2022-01-05,Hospital Kajang,28,5,3,0,3,3,7,3,4
2022-01-05,Hospital Kuala Kubu Baru,8,0,2,2,1,3,0,0,0
2022-01-05,Hospital Selayang,14,1,3,1,1,3,1,0,4
