,date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
275,1970-01-01 00:00:00.000000001,Hospital Shah Alam,35,5,4,6,2,4,5,6,3
276,1970-01-01 00:00:00.000000001,Hospital Ampang,48,11,7,2,4,7,4,9,4
277,1970-01-01 00:00:00.000000001,Hospital Banting,21,4,3,2,2,4,3,2,1
278,1970-01-01 00:00:00.000000001,Hospital Kajang,24,4,0,3,3,5,4,1,4
279,1970-01-01 00:00:00.000000001,Hospital Kuala Kubu Baru,5,1,0,0,0,1,1,1,1
280,1970-01-01 00:00:00.000000001,Hospital Selayang,12,1,1,0,0,3,3,3,1
281,1970-01-01 00:00:00.000000001,Hospital Sultan Idris Shah Serdang,0,0,0,0,0,0,0,0,0
282,1970-01-01 00:00:00.000000001,Hospital Sungai Buloh,88,7,12,9,15,7,10,15,13
283,1970-01-01 00:00:00.000000001,Hospital Tanjung Karang,0,0,0,0,0,0,0,0,0
284,1970-01-01 00:00:00.000000001,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",56,8,5,7,7,4,10,7,8
285,1970-01-01 00:00:00.000000001,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
286,1970-01-01 00:00:00.000000001,Universiti Putra Malaysia Teaching Hospital,36,5,4,4,5,8,7,2,1
287,1970-01-01 00:00:00.000000001,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",70,9,5,13,5,7,10,10,11
288,1970-01-01 00:00:00.000000001,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",36,3,3,9,3,5,5,4,4
289,1970-01-01 00:00:00.000000001,Hospital Dungun,0,0,0,0,0,0,0,0,0
290,1970-01-01 00:00:00.000000001,Hospital Kemaman,0,0,0,0,0,0,0,0,0
291,1970-01-01 00:00:00.000000001,Hospital Besut,0,0,0,0,0,0,0,0,0
292,1970-01-01 00:00:00.000000001,Hospital Hulu Terengganu,18,3,5,0,3,1,2,3,1
293,1970-01-01 00:00:00.000000001,Hospital Setiu,7,1,2,1,0,2,0,0,1
294,1970-01-01 00:00:00.000000002,"Hospital Pakar Sultanah Fatimah, Muar",6,2,0,0,2,2,0,0,0
295,1970-01-01 00:00:00.000000002,"Hospital Sultanah Nora Ismail, Batu Pahat",21,3,1,2,1,6,4,2,2
296,1970-01-01 00:00:00.000000002,"Hospital Enche Besar Hajjah Kalsom, Kluang",128,12,18,18,13,13,11,22,21
297,1970-01-01 00:00:00.000000002,Hospital Segamat,24,4,3,6,5,1,3,2,0
298,1970-01-01 00:00:00.000000002,Hospital Pontian,32,2,7,5,4,2,3,4,5
299,1970-01-01 00:00:00.000000002,Hospital Kota Tinggi,0,0,0,0,0,0,0,0,0
300,1970-01-01 00:00:00.000000002,Hospital Mersing,24,1,1,4,3,4,4,5,2
301,1970-01-01 00:00:00.000000002,Hospital Tangkak,0,0,0,0,0,0,0,0,0
302,1970-01-01 00:00:00.000000002,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",40,5,6,4,7,3,6,6,3
303,1970-01-01 00:00:00.000000002,Sultan Ismail Hospital,16,2,1,1,1,2,5,3,1
304,1970-01-01 00:00:00.000000002,"Hospital Sultanah Aminah, Johor Bahru[2]",16,3,2,3,1,2,2,1,2
305,1970-01-01 00:00:00.000000002,"Sultanah Bahiyah Hospital, Alor Setar",16,2,4,0,4,2,2,0,2
306,1970-01-01 00:00:00.000000002,"Sultan Abdul Halim Hospital, Sungai Petani",24,1,5,2,2,3,4,1,6
307,1970-01-01 00:00:00.000000002,Pendang Hospital,0,0,0,0,0,0,0,0,0
308,1970-01-01 00:00:00.000000002,Kulim Hospital,14,0,3,1,1,2,4,1,2
309,1970-01-01 00:00:00.000000002,Baling Hospital,24,6,3,0,4,4,0,4,3
310,1970-01-01 00:00:00.000000002,Sik Hospital,10,1,1,1,0,3,1,1,2
311,1970-01-01 00:00:00.000000002,Hospital Yan,24,1,2,4,5,2,2,3,5
312,1970-01-01 00:00:00.000000002,Hospital Jitra,0,0,0,0,0,0,0,0,0
313,1970-01-01 00:00:00.000000002,Hospital Kuala Nerang,42,6,7,5,6,4,6,3,5
314,1970-01-01 00:00:00.000000002,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
315,1970-01-01 00:00:00.000000002,Hospital Pasir Mas,5,0,1,1,0,1,1,0,1
316,1970-01-01 00:00:00.000000002,Hospital Tumpat,7,2,1,0,0,1,2,0,1
317,1970-01-01 00:00:00.000000002,Hospital Machang,14,1,4,0,2,0,2,4,1
318,1970-01-01 00:00:00.000000002,Hospital Jeli,8,0,0,3,1,0,1,2,1
319,1970-01-01 00:00:00.000000002,Hospital Tanah Merah,6,0,0,0,4,1,0,1,0
320,1970-01-01 00:00:00.000000002,"Hospital Tengku Anis, Pasir Putih",14,1,1,3,4,1,1,1,2
321,1970-01-01 00:00:00.000000002,Hospital Gua Musang,40,3,6,2,6,4,3,7,9
322,1970-01-01 00:00:00.000000002,Hospital Kuala Krai,24,1,1,3,1,3,5,5,5
323,1970-01-01 00:00:00.000000002,Hospital Universiti Sains Malaysia (HUSM),5,1,0,0,1,2,0,0,1
324,1970-01-01 00:00:00.000000002,Kuala Lumpur Hospital,6,2,1,0,1,1,0,1,0
325,1970-01-01 00:00:00.000000002,National Heart Institute of Malaysia (IJN),7,1,2,0,2,0,1,1,0
326,1970-01-01 00:00:00.000000002,Hospital Canselor Tuanku Muhriz UKM (HCTM),8,0,0,1,2,0,0,4,1
327,1970-01-01 00:00:00.000000002,University Malaya Medical Centre (UMMC),6,0,0,0,0,1,1,2,2
328,1970-01-01 00:00:00.000000002,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
329,1970-01-01 00:00:00.000000002,Hospital Rehabilitasi Cheras,14,0,2,2,0,2,4,3,1
330,1970-01-01 00:00:00.000000002,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
331,1970-01-01 00:00:00.000000002,Jabatan Kesihatan Labuan,5,2,0,0,0,0,1,2,0
332,1970-01-01 00:00:00.000000002,Malacca General Hospital,60,5,9,10,6,6,6,10,8
333,1970-01-01 00:00:00.000000002,Hospital Alor Gajah,10,1,1,0,3,0,0,4,1
334,1970-01-01 00:00:00.000000002,Hospital Jasin,56,5,11,4,6,5,9,10,6
335,1970-01-01 00:00:00.000000002,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
336,1970-01-01 00:00:00.000000002,Tuanku Ja'afar Hospital,15,2,1,1,0,3,2,4,2
337,1970-01-01 00:00:00.000000002,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
338,1970-01-01 00:00:00.000000002,Hospital Port Dickson,49,2,3,7,6,10,9,3,9
339,1970-01-01 00:00:00.000000002,Hospital Tampin,48,3,11,7,10,3,4,7,3
340,1970-01-01 00:00:00.000000002,Hospital Jelebu,0,0,0,0,0,0,0,0,0
341,1970-01-01 00:00:00.000000002,Hospital Jempol,0,0,0,0,0,0,0,0,0
342,1970-01-01 00:00:00.000000002,Hospital Rembau,0,0,0,0,0,0,0,0,0
343,1970-01-01 00:00:00.000000002,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
344,1970-01-01 00:00:00.000000002,Hospital Pekan,10,4,2,0,0,1,0,1,2
345,1970-01-01 00:00:00.000000002,Hospital Kuala Lipis,18,1,2,2,2,2,2,3,4
346,1970-01-01 00:00:00.000000002,Hospital Raub,7,1,1,0,0,1,2,2,0
347,1970-01-01 00:00:00.000000002,Hospital Bentong,16,1,2,0,2,4,2,2,3
348,1970-01-01 00:00:00.000000002,Hospital Jerantut,24,4,3,6,0,3,3,1,4
349,1970-01-01 00:00:00.000000002,Hospital Jengka,0,0,0,0,0,0,0,0,0
350,1970-01-01 00:00:00.000000002,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
351,1970-01-01 00:00:00.000000002,"Hospital Sultan Haji Ahmad Shah, Temerloh",10,1,2,0,2,0,3,2,0
352,1970-01-01 00:00:00.000000002,Hospital Cameron Highlands,12,0,2,2,2,1,0,1,4
353,1970-01-01 00:00:00.000000002,Hospital Rompin,8,2,1,0,0,2,0,1,2
354,1970-01-01 00:00:00.000000002,Hospital Universiti Islam Antabangsa (UIA) Kuantan,16,1,3,2,3,3,1,3,0
355,1970-01-01 00:00:00.000000002,Hospital Bera,0,0,0,0,0,0,0,0,0
356,1970-01-01 00:00:00.000000002,Penang General Hospital,0,0,0,0,0,0,0,0,0
357,1970-01-01 00:00:00.000000002,Hospital Sungai Bakap,7,1,1,2,1,0,2,0,0
358,1970-01-01 00:00:00.000000002,Hospital Bukit Mertajam,42,6,7,5,6,5,4,3,6
359,1970-01-01 00:00:00.000000002,Hospital Balik Pulau,10,1,3,1,1,0,1,1,2
360,1970-01-01 00:00:00.000000002,Hospital Seberang Jaya,28,0,3,3,5,3,5,4,5
361,1970-01-01 00:00:00.000000002,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
362,1970-01-01 00:00:00.000000002,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
363,1970-01-01 00:00:00.000000002,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",5,1,1,0,1,0,0,0,2
364,1970-01-01 00:00:00.000000002,Hospital Changkat Melintang,15,3,2,1,3,2,0,3,1
365,1970-01-01 00:00:00.000000002,Hospital Grik,7,0,2,3,0,0,1,1,0
366,1970-01-01 00:00:00.000000002,Hospital Kampar,0,0,0,0,0,0,0,0,0
367,1970-01-01 00:00:00.000000002,Hospital Kuala Kangsar,5,0,1,1,0,1,1,1,0
368,1970-01-01 00:00:00.000000002,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
369,1970-01-01 00:00:00.000000002,"Hospital Raja Permaisuri Bainun, Ipoh",12,1,1,1,4,1,0,1,3
370,1970-01-01 00:00:00.000000002,Hospital Selama,14,0,3,2,3,2,2,2,0
371,1970-01-01 00:00:00.000000002,Hospital Seri Manjung,14,0,2,1,0,4,6,0,1
372,1970-01-01 00:00:00.000000002,Hospital Sg. Siput,14,2,0,1,4,1,1,3,2
373,1970-01-01 00:00:00.000000002,Hospital Slim River,40,4,5,6,6,4,5,6,4
374,1970-01-01 00:00:00.000000002,Hospital Tapah,14,1,1,1,3,3,0,2,3
375,1970-01-01 00:00:00.000000002,Hospital Taiping,0,0,0,0,0,0,0,0,0
376,1970-01-01 00:00:00.000000002,Hospital Teluk Intan,32,4,4,5,4,2,5,5,3
377,1970-01-01 00:00:00.000000002,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
378,1970-01-01 00:00:00.000000002,Putrajaya Hospital,24,2,2,2,5,5,3,3,2
379,1970-01-01 00:00:00.000000002,National Cancer Institute,14,1,3,1,1,4,0,2,2
380,1970-01-01 00:00:00.000000002,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",7,1,0,1,0,1,0,4,0
381,1970-01-01 00:00:00.000000002,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
382,1970-01-01 00:00:00.000000002,Hospital Beaufort,6,0,2,0,2,1,0,1,0
383,1970-01-01 00:00:00.000000002,Hospital Beluran,28,4,4,4,3,4,3,2,4
384,1970-01-01 00:00:00.000000002,Hospital Keningau,7,0,2,0,2,0,1,1,1
385,1970-01-01 00:00:00.000000002,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
386,1970-01-01 00:00:00.000000002,Hospital Kota Belud,8,0,0,2,1,1,0,2,2
387,1970-01-01 00:00:00.000000002,Hospital Kota Marudu,6,1,0,1,0,1,2,0,1
388,1970-01-01 00:00:00.000000002,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
389,1970-01-01 00:00:00.000000002,Hospital Kudat,0,0,0,0,0,0,0,0,0
390,1970-01-01 00:00:00.000000002,Hospital Lahad Datu,0,0,0,0,0,0,0,0,0
391,1970-01-01 00:00:00.000000002,Hospital Mesra Bukit Padang,12,2,4,0,1,1,1,1,2
392,1970-01-01 00:00:00.000000002,Hospital Papar,8,1,1,2,1,1,0,1,1
393,1970-01-01 00:00:00.000000002,Hospital Ranau,14,1,2,3,3,2,1,1,1
394,1970-01-01 00:00:00.000000002,Hospital Semporna,0,0,0,0,0,0,0,0,0
395,1970-01-01 00:00:00.000000002,Hospital Sipitang,0,0,0,0,0,0,0,0,0
396,1970-01-01 00:00:00.000000002,Hospital Tambunan,30,3,4,3,5,2,6,6,1
397,1970-01-01 00:00:00.000000002,Hospital Tawau,30,0,4,3,6,2,5,5,5
398,1970-01-01 00:00:00.000000002,Hospital Tenom,0,0,0,0,0,0,0,0,0
399,1970-01-01 00:00:00.000000002,Hospital Wanita dan Kanak-Kanak Sabah[5],10,2,0,1,2,0,1,2,2
400,1970-01-01 00:00:00.000000002,Sarawak General Hospital,21,2,2,3,5,4,3,0,2
401,1970-01-01 00:00:00.000000002,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
402,1970-01-01 00:00:00.000000002,Hospital Bau,5,1,1,1,0,2,0,0,0
403,1970-01-01 00:00:00.000000002,Hospital Sibu,0,0,0,0,0,0,0,0,0
404,1970-01-01 00:00:00.000000002,Hospital Miri,21,2,2,6,2,2,3,2,2
405,1970-01-01 00:00:00.000000002,Hospital Sarikei,15,1,1,1,2,3,4,2,1
406,1970-01-01 00:00:00.000000002,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
407,1970-01-01 00:00:00.000000002,Hospital Limbang,0,0,0,0,0,0,0,0,0
408,1970-01-01 00:00:00.000000002,Hospital Lawas,36,6,7,3,4,3,4,4,5
409,1970-01-01 00:00:00.000000002,Hospital Kapit,10,1,1,2,1,0,0,4,1
410,1970-01-01 00:00:00.000000002,Hospital Sentosa,5,0,2,1,0,2,0,0,0
411,1970-01-01 00:00:00.000000002,Hospital Mukah,8,0,2,0,1,0,3,1,1
412,1970-01-01 00:00:00.000000002,Hospital Marudi,42,8,5,4,3,5,7,5,5
413,1970-01-01 00:00:00.000000002,Hospital Lundu,14,1,2,3,0,5,2,0,1
414,1970-01-01 00:00:00.000000002,Hospital Bintulu,7,1,0,1,4,0,1,0,0
415,1970-01-01 00:00:00.000000002,Hospital Betong,8,1,1,0,2,0,2,2,0
416,1970-01-01 00:00:00.000000002,Hospital Serian,14,1,2,1,2,3,1,3,1
417,1970-01-01 00:00:00.000000002,Hospital Simunjan,15,2,3,1,3,1,2,1,2
418,1970-01-01 00:00:00.000000002,Rajah Charles Brooke Memorial Hospital,49,6,6,5,1,8,4,11,8
419,1970-01-01 00:00:00.000000002,Hospital Kanowit,16,1,4,2,3,1,2,1,2
420,1970-01-01 00:00:00.000000002,Hospital Saratok,12,1,2,2,3,2,0,1,1
421,1970-01-01 00:00:00.000000002,Hospital Dalat,0,0,0,0,0,0,0,0,0
422,1970-01-01 00:00:00.000000002,Hospital Shah Alam,42,8,1,8,4,11,4,3,3
423,1970-01-01 00:00:00.000000002,Hospital Ampang,42,7,7,5,5,4,5,5,4
424,1970-01-01 00:00:00.000000002,Hospital Banting,7,2,1,1,0,1,1,1,0
425,1970-01-01 00:00:00.000000002,Hospital Kajang,21,4,3,3,3,4,1,1,2
426,1970-01-01 00:00:00.000000002,Hospital Kuala Kubu Baru,8,1,3,2,0,0,0,2,0
427,1970-01-01 00:00:00.000000002,Hospital Selayang,7,1,1,0,0,0,1,1,3
428,1970-01-01 00:00:00.000000002,Hospital Sultan Idris Shah Serdang,0,0,0,0,0,0,0,0,0
429,1970-01-01 00:00:00.000000002,Hospital Sungai Buloh,21,3,2,2,1,2,5,3,3
430,1970-01-01 00:00:00.000000002,Hospital Tanjung Karang,8,3,1,1,1,0,0,0,2
431,1970-01-01 00:00:00.000000002,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",36,5,4,6,3,3,4,5,6
432,1970-01-01 00:00:00.000000002,"Hospital Tengku Ampuan Rahimah, Klang",10,0,2,0,4,1,1,0,2
433,1970-01-01 00:00:00.000000002,Universiti Putra Malaysia Teaching Hospital,16,2,2,3,2,1,3,2,1
434,1970-01-01 00:00:00.000000002,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",40,4,4,8,4,5,4,5,6
435,1970-01-01 00:00:00.000000002,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",21,1,4,3,3,1,2,4,3
436,1970-01-01 00:00:00.000000002,Hospital Dungun,21,2,3,0,2,3,2,5,4
437,1970-01-01 00:00:00.000000002,Hospital Kemaman,7,0,0,0,0,2,2,2,1
438,1970-01-01 00:00:00.000000002,Hospital Besut,0,0,0,0,0,0,0,0,0
439,1970-01-01 00:00:00.000000002,Hospital Hulu Terengganu,5,1,0,0,1,0,2,0,1
440,1970-01-01 00:00:00.000000002,Hospital Setiu,24,2,2,1,2,3,1,5,8
441,1970-01-01 00:00:00.000000003,"Hospital Pakar Sultanah Fatimah, Muar",25,4,4,3,2,3,3,2,4
442,1970-01-01 00:00:00.000000003,"Hospital Sultanah Nora Ismail, Batu Pahat",32,7,7,2,4,3,3,5,1
443,1970-01-01 00:00:00.000000003,"Hospital Enche Besar Hajjah Kalsom, Kluang",15,2,3,2,2,1,2,3,0
444,1970-01-01 00:00:00.000000003,Hospital Segamat,5,1,0,0,1,1,1,0,1
445,1970-01-01 00:00:00.000000003,Hospital Pontian,5,0,1,0,1,1,0,1,1
446,1970-01-01 00:00:00.000000003,Hospital Kota Tinggi,0,0,0,0,0,0,0,0,0
447,1970-01-01 00:00:00.000000003,Hospital Mersing,48,5,8,4,3,9,10,9,0
448,1970-01-01 00:00:00.000000003,Hospital Tangkak,5,0,0,0,2,0,2,0,1
449,1970-01-01 00:00:00.000000003,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",7,2,1,0,0,1,2,1,0
450,1970-01-01 00:00:00.000000003,Sultan Ismail Hospital,24,2,5,4,2,2,4,3,2
451,1970-01-01 00:00:00.000000003,"Hospital Sultanah Aminah, Johor Bahru[2]",12,2,0,2,0,2,1,4,1
452,1970-01-01 00:00:00.000000003,"Sultanah Bahiyah Hospital, Alor Setar",20,3,4,0,4,3,3,2,1
453,1970-01-01 00:00:00.000000003,"Sultan Abdul Halim Hospital, Sungai Petani",8,1,2,1,0,2,0,1,1
454,1970-01-01 00:00:00.000000003,Pendang Hospital,5,1,0,1,0,1,1,0,1
455,1970-01-01 00:00:00.000000003,Kulim Hospital,6,1,2,1,1,0,0,1,0
456,1970-01-01 00:00:00.000000003,Baling Hospital,12,0,5,0,2,0,2,0,3
457,1970-01-01 00:00:00.000000003,Sik Hospital,6,1,0,2,1,1,1,0,0
458,1970-01-01 00:00:00.000000003,Hospital Yan,12,3,2,1,2,1,3,0,0
459,1970-01-01 00:00:00.000000003,Hospital Jitra,0,0,0,0,0,0,0,0,0
460,1970-01-01 00:00:00.000000003,Hospital Kuala Nerang,25,5,3,2,4,6,2,3,0
461,1970-01-01 00:00:00.000000003,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
462,1970-01-01 00:00:00.000000003,Hospital Pasir Mas,8,1,2,1,1,2,0,1,0
463,1970-01-01 00:00:00.000000003,Hospital Tumpat,6,1,1,1,1,0,1,1,0
464,1970-01-01 00:00:00.000000003,Hospital Machang,28,3,3,4,3,1,3,5,6
465,1970-01-01 00:00:00.000000003,Hospital Jeli,14,0,2,1,3,3,3,1,1
466,1970-01-01 00:00:00.000000003,Hospital Tanah Merah,5,1,0,1,1,1,0,1,0
467,1970-01-01 00:00:00.000000003,"Hospital Tengku Anis, Pasir Putih",56,6,7,4,9,9,9,3,9
468,1970-01-01 00:00:00.000000003,Hospital Gua Musang,56,4,12,8,7,7,4,6,8
469,1970-01-01 00:00:00.000000003,Hospital Kuala Krai,42,6,4,5,5,8,5,7,2
470,1970-01-01 00:00:00.000000003,Hospital Universiti Sains Malaysia (HUSM),12,2,0,1,2,1,1,2,3
471,1970-01-01 00:00:00.000000003,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
472,1970-01-01 00:00:00.000000003,National Heart Institute of Malaysia (IJN),8,0,1,0,2,1,1,2,1
473,1970-01-01 00:00:00.000000003,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
474,1970-01-01 00:00:00.000000003,University Malaya Medical Centre (UMMC),5,0,0,0,2,2,1,0,0
475,1970-01-01 00:00:00.000000003,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
476,1970-01-01 00:00:00.000000003,Hospital Rehabilitasi Cheras,30,4,4,2,3,4,6,1,6
477,1970-01-01 00:00:00.000000003,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
478,1970-01-01 00:00:00.000000003,Jabatan Kesihatan Labuan,15,3,4,2,2,2,0,1,1
479,1970-01-01 00:00:00.000000003,Malacca General Hospital,70,9,18,7,4,10,7,5,10
480,1970-01-01 00:00:00.000000003,Hospital Alor Gajah,48,7,5,5,6,6,5,2,12
481,1970-01-01 00:00:00.000000003,Hospital Jasin,63,9,6,8,10,8,5,8,9
482,1970-01-01 00:00:00.000000003,Hospital Angkatan Tentera Terendak,7,0,0,0,1,2,1,0,3
483,1970-01-01 00:00:00.000000003,Tuanku Ja'afar Hospital,35,4,3,4,4,7,6,4,3
484,1970-01-01 00:00:00.000000003,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
485,1970-01-01 00:00:00.000000003,Hospital Port Dickson,21,1,1,3,4,3,2,3,4
486,1970-01-01 00:00:00.000000003,Hospital Tampin,28,4,3,2,3,3,4,6,3
487,1970-01-01 00:00:00.000000003,Hospital Jelebu,0,0,0,0,0,0,0,0,0
488,1970-01-01 00:00:00.000000003,Hospital Jempol,0,0,0,0,0,0,0,0,0
489,1970-01-01 00:00:00.000000003,Hospital Rembau,0,0,0,0,0,0,0,0,0
490,1970-01-01 00:00:00.000000003,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
491,1970-01-01 00:00:00.000000003,Hospital Pekan,0,0,0,0,0,0,0,0,0
492,1970-01-01 00:00:00.000000003,Hospital Kuala Lipis,42,7,4,10,8,3,5,1,4
493,1970-01-01 00:00:00.000000003,Hospital Raub,0,0,0,0,0,0,0,0,0
494,1970-01-01 00:00:00.000000003,Hospital Bentong,0,0,0,0,0,0,0,0,0
495,1970-01-01 00:00:00.000000003,Hospital Jerantut,7,0,1,1,3,1,0,1,0
496,1970-01-01 00:00:00.000000003,Hospital Jengka,0,0,0,0,0,0,0,0,0
497,1970-01-01 00:00:00.000000003,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
498,1970-01-01 00:00:00.000000003,"Hospital Sultan Haji Ahmad Shah, Temerloh",28,1,4,4,3,1,5,2,8
499,1970-01-01 00:00:00.000000003,Hospital Cameron Highlands,15,2,3,2,1,2,2,3,0
500,1970-01-01 00:00:00.000000003,Hospital Rompin,7,0,1,0,2,1,2,1,0
501,1970-01-01 00:00:00.000000003,Hospital Universiti Islam Antabangsa (UIA) Kuantan,20,4,3,3,1,3,1,3,2
502,1970-01-01 00:00:00.000000003,Hospital Bera,7,2,0,0,3,0,0,1,1
503,1970-01-01 00:00:00.000000003,Penang General Hospital,0,0,0,0,0,0,0,0,0
504,1970-01-01 00:00:00.000000003,Hospital Sungai Bakap,64,11,9,8,10,3,8,8,7
505,1970-01-01 00:00:00.000000003,Hospital Bukit Mertajam,24,2,3,3,6,1,0,6,3
506,1970-01-01 00:00:00.000000003,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
507,1970-01-01 00:00:00.000000003,Hospital Seberang Jaya,15,3,2,0,2,3,2,0,3
508,1970-01-01 00:00:00.000000003,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
509,1970-01-01 00:00:00.000000003,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
510,1970-01-01 00:00:00.000000003,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
511,1970-01-01 00:00:00.000000003,Hospital Changkat Melintang,24,2,3,2,4,2,6,3,2
512,1970-01-01 00:00:00.000000003,Hospital Grik,0,0,0,0,0,0,0,0,0
513,1970-01-01 00:00:00.000000003,Hospital Kampar,20,1,5,4,2,4,2,0,2
514,1970-01-01 00:00:00.000000003,Hospital Kuala Kangsar,14,3,2,2,1,2,1,0,3
515,1970-01-01 00:00:00.000000003,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
516,1970-01-01 00:00:00.000000003,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
517,1970-01-01 00:00:00.000000003,Hospital Selama,14,2,0,1,1,1,2,2,5
518,1970-01-01 00:00:00.000000003,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
519,1970-01-01 00:00:00.000000003,Hospital Sg. Siput,5,1,1,1,0,0,0,2,0
520,1970-01-01 00:00:00.000000003,Hospital Slim River,6,0,2,0,0,1,0,2,1
521,1970-01-01 00:00:00.000000003,Hospital Tapah,18,0,1,2,3,3,3,2,4
522,1970-01-01 00:00:00.000000003,Hospital Taiping,0,0,0,0,0,0,0,0,0
523,1970-01-01 00:00:00.000000003,Hospital Teluk Intan,7,1,0,0,2,1,2,0,1
524,1970-01-01 00:00:00.000000003,"Hospital Tuanku Fauziah, Kangar",7,0,1,2,2,1,1,0,0
525,1970-01-01 00:00:00.000000003,Putrajaya Hospital,5,1,2,0,0,2,0,0,0
526,1970-01-01 00:00:00.000000003,National Cancer Institute,0,0,0,0,0,0,0,0,0
527,1970-01-01 00:00:00.000000003,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
528,1970-01-01 00:00:00.000000003,"Duchess of Kent Hospital, Sandakan",8,0,0,1,1,1,0,2,3
529,1970-01-01 00:00:00.000000003,Hospital Beaufort,6,0,0,3,0,0,1,1,1
530,1970-01-01 00:00:00.000000003,Hospital Beluran,32,2,3,5,3,0,4,8,7
531,1970-01-01 00:00:00.000000003,Hospital Keningau,16,3,0,4,0,4,1,2,2
532,1970-01-01 00:00:00.000000003,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
533,1970-01-01 00:00:00.000000003,Hospital Kota Belud,16,1,0,2,0,2,1,5,5
534,1970-01-01 00:00:00.000000003,Hospital Kota Marudu,7,0,0,2,2,1,1,0,1
535,1970-01-01 00:00:00.000000003,Hospital Kuala Penyu,16,2,3,1,1,1,2,5,1
536,1970-01-01 00:00:00.000000003,Hospital Kudat,0,0,0,0,0,0,0,0,0
537,1970-01-01 00:00:00.000000003,Hospital Lahad Datu,6,2,1,0,0,0,0,2,1
538,1970-01-01 00:00:00.000000003,Hospital Mesra Bukit Padang,20,5,4,2,1,2,0,2,4
539,1970-01-01 00:00:00.000000003,Hospital Papar,28,1,3,3,6,1,7,1,6
540,1970-01-01 00:00:00.000000003,Hospital Ranau,18,2,2,3,3,2,2,1,3
541,1970-01-01 00:00:00.000000003,Hospital Semporna,0,0,0,0,0,0,0,0,0
542,1970-01-01 00:00:00.000000003,Hospital Sipitang,0,0,0,0,0,0,0,0,0
543,1970-01-01 00:00:00.000000003,Hospital Tambunan,15,2,3,1,2,1,2,0,4
544,1970-01-01 00:00:00.000000003,Hospital Tawau,55,7,9,6,8,3,5,9,8
545,1970-01-01 00:00:00.000000003,Hospital Tenom,0,0,0,0,0,0,0,0,0
546,1970-01-01 00:00:00.000000003,Hospital Wanita dan Kanak-Kanak Sabah[5],0,0,0,0,0,0,0,0,0
547,1970-01-01 00:00:00.000000003,Sarawak General Hospital,24,2,5,4,1,3,3,1,5
548,1970-01-01 00:00:00.000000003,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",7,1,1,0,0,3,0,1,1
